key,source,translation
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_bp_point_three","Lost item returns Enchantment Points.","丢弃的物品会返还附魔点数。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_status_inventoryfull_remedy","Make space for Tower rewards before playing","游戏之前请为高塔奖励腾出空间"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_floorinfo_merchanttype","Merchant","商人"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_rules_1","Mobs do not drop loot, but each floor has an item reward for the Tower Avatar.","生物不会掉落物品，但每层楼都会给予影子角色奖励。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_ingamehud_newfloor","New Floor","新楼层"
"Content_Season1/Decor/Text/TowerUILabels.csv/towerUIaccess_newrun","New Run","新挑战"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_inventory_nextfloorinfo_nextfloorformat","Next Floor {NextLevel}/{TotalLevels} : {NextLevelType}","下一层 {NextLevel}/{TotalLevels}：{NextLevelType}"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_next_floor","Next Floor...","下一层…"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_status_problem","Not Available","不可用"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_inspector_progress","Progress","进度"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_inspector_rewards","Rewards","奖励"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_rules_3","Rewards are based on how high up the Tower you have reached.","奖励取决于你达到的高塔楼层。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_startmenu_starttowerrunbutton","Start Tower Run","开始冲塔"
"Content_Season1/Decor/Text/TowerUILabels.csv/towerUIaccess_menulabel_suspendedrun","Suspended Run","暂停冲塔"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_podium_desc_question","TO DO remove text","TO DO remove text"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_missonscreentitle","The Tower","高塔"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_startmenu_header","The Tower","高塔"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_avatar_rules_help","The Tower Avatar always starts with minimal gear. Complete floors to gear up!","影子角色始终会在低等装备的情况下开局。清理楼层来武装自己！"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_missionscreenbody","The Tower appeared mysteriously one day, as if it had somehow always existed and simply emerged from the clouds when it wanted to be found. An even stranger creature beckons you to enter and take on the challenges inside.<lf><lf>What awaits at the top? Only those who have bested the bosses within and survived the challenges can tell you. Will you join these elite heroes at the top of the Tower?<lf><lf>You know what they say, if you don't succeed at first try again... and again, and again.","突然有一天，这座高塔神秘地出现了。它仿佛一直存在于此，只是到了其愿意现身的时候，便自然从云中钻了出来。一只无比陌生的生物召唤你进入高塔，接受里面的挑战。

塔顶会有什么在等着你呢？只有那些击败了塔内头目，成功存活下来的勇士才能告诉你答案。而你，又是否能够和这些身手不凡的英雄们一起登上高塔塔顶呢？

你知道这些人当中广为流传的这样一句话吧：一次不成，就再来一次……反反复复，周而复始。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_reset_complete","The Tower has changed.<lf>Close the map to refresh and access the new Tower.","高塔已刷新。
关闭地图以刷新和访问新高塔。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_confirm_title","The Tower is Ready","高塔已开放"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_avatar_rules_1","The Tower will be reset for your next Tower Run.","高塔会在下局游戏时重置。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_podium_btn_returntocamp_short","To Camp","返回营地"
"Content_Season1/Decor/Text/TowerUILabels.csv/lobbyUIaccess_label","Tower","高塔"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_towergenerictitle","Tower","高塔"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_inspector_toweravatar","Tower Avatar","影子角色"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_startmenu_avatarpowercounter","Tower Avatar power","影子角色战力"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_complete","Tower Completed","冲塔完成"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_inspector_towerrules","Tower Rules","高塔规则"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_startmenu_changecountdown","Tower changes in {Days}d : {Hours}h : {Minutes}m : {Seconds}s","距离高塔刷新还有 {Days} 天：{Hours} 小时：{Minutes} 分：{Seconds} 秒"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_status_oldclient_remedy","Update game to start the Tower","更新游戏以开启高塔"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_youfailed","You Failed","你失败了"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_failed","You Failed The Tower","冲塔失败"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_giveupnoattemptsdialogdesc","You are on your final attempt, so you will fail this Tower Run.","这是最后一次机会，下次失败将结束游戏。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_podium_desc_info","You can return to the Tower later.","你可以稍后返回高塔。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_status_multiplayer_remedy","You can't play the Tower in multiplayer.","无法在多人模式下挑战高塔。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_giveupwithattemptsdialogdesc","You will lose an attempt but will be able to return to this run.","你会失去一条命，但仍可返回到目前游戏。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_avatar_giveup_dialog_desc","You will not get any rewards.","你将不会获得任何奖励。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_avatar_rules_2","You will not get any rewards.","你将不会获得任何奖励。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_confirm_warning","You will play as the Tower Avatar when starting the mission.","你将以影子角色开始任务。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_point_recieved","Your Avatar recieves 1 additional Enchantment Point for enchanting your gear during the Tower Run.","影子角色获得了额外的1点附魔点数，可供在冲塔时附魔装备。"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_ingamehud_notification_attemptsleft","{CurrentLives} attempts left","剩余 {CurrentLives} 条生命"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_ingamehud_floortype","{FloorType} Floor","{FloorType}楼层"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_bosses_defeated","{bosses defeated} Bosses Defeated","已击败 {bosses defeated} 个Boss"
"Content_Season1/Decor/Text/TowerUILabels.csv/tower_floor_reached","{floor} Floors Completed","已完成 {floor} 个楼层"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/connection_connected","Connected","已连接至服务器"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/connection_toaster_returned","Connection established. You are now online.","连接已建立。你现在处于在线状态。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/connection_toaster_failed","Connection failed. You are now offline.","连接已断开。你现在处于离线状态。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/menu_title","Connectivity Status","连接状态"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/connection_noconnection","Disconnected","已断开"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_noconnection_label","Disconnected","已断开"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_timeexpired_label","Event Ended","活动已结束"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_gameclienttooold_label","Game Update needed","需要游戏更新"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/menu_hint_timingout","Hold on while we try to reconnect.","请耐心等待重连。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_name_liveops","LiveOps version","LiveOps版本"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_name_minecraftapi","Minecraft API authentication","Minecraft API 验证"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_name_minecraftapi_connection","Minecraft API connection","Minecraft API 连接"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_status_noconnection","No connection","无连接"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_gameclienttooold_description","No progress towards rewards until Game is updated.","在游戏更新前，不会记录奖励进度。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_noconnection_description","No progress towards rewards while disconnected.","断开连接时不会记录奖励进度。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_status_noproblem","OK","OK"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/menu_hint_connected","Online event progress, such as seasonal events, will be tracked.","联机活动进度，例如季节挑战，会被追踪。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/menu_hint_noconnection","Online event progress, such as seasonal events, will not be tracked.","在线活动进度，例如季节挑战，不会被追踪。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_name_playfab","Playfab authentication","Playfab验证"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/connection_timingout","Reconnecting","重新连接中"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_badconfig_label","Server unavailable","服务器不可用"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/connection_title","Services status","服务状态"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_status_signedout","Signed out","退出"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_timeexpired_description","The event has ended. Thank you for playing!","此活动已结束。感谢游玩！"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_initialrequestpending_description","The system is currently loading and will be available soon.","系统正在加载，请稍候。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_badconfig_description","There is an unexpected problem with Mojang services.","Mojang服务出现意外问题。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/menu_hint_gameclienttooold","There is an update to the game waiting. Online event progress, such as seasonal events, will not be tracked.","游戏等待更新。联机活动进度，例如季节活动不会被追踪。"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_status_timingout","Timing out","连接超时"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/service_status_liveops_version_outdated","Update needed","需要更新"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/unavailable_initialrequestpending_label","Waiting for Data","等待数据中"
"Content_Spooky2021/Decor/Text/ConnectionStatusLabels.csv/connection_toaster_versionfail","You are using an outdated version of the game and are offline. Update your game to resume connection.","你正在游玩的是旧版本并处于离线状态。请更新游戏以恢复连接。"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_rewardunlocked","Claim your reward!","领取你的奖励！"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_challenge_1","Complete Seasonal Trials","完成季节挑战"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_challenge_2","Complete Seasonal Trials","完成季节挑战"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/countdown_event_ends_in","Event ends in {days}d : {hours}h : {minutes}m : {seconds}s","距离活动结束还有 {days} 天：{hours} 小时：{minutes} 分：{seconds} 秒"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_unavailable_gameclienttooold_long","No progress towards rewards until Game is updated.","在游戏更新前，不会记录奖励进度。"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_unavailable_disconnected_long","No progress towards rewards while disconnected.","断开连接时不会记录奖励进度。"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_unavailable_disconnected","No progress while disconnected.","断开连接时不会显示进度。"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/news_button_default","Read More","了解更多"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/news_button_during_event","See Rewards","查看奖励"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_complete","Thank you for playing!","感谢游玩！"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_unavailable_timeexpired_long","The event has ended. Thank you for playing!","此活动已结束。感谢游玩！"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_inprogress","Track your progress here!","在这里追踪你的进度！"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_unknownstatus","Unexpected error 1","意外错误 1"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_unavailable_badconfig","Unexpected error 2","意外错误 2"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_unavailable_badconfig_long","Unexpected error 2. No progress towards rewards.","意外错误 2。不会记录奖励进度。"
"Content_Spooky2021/Decor/Text/MapNewsLabels.csv/seasonal_event_unavailable_gameclienttooold","Update Game to progress.","更新游戏以记录进度。"
"Content_Spooky2021/Decor/Text/SpookyFallEventLabels.csv/Glaive_Spooky2","Cackling Broom","咯笑扫帚"
"Content_Spooky2021/Decor/Text/SpookyFallEventLabels.csv/FullPlateArmor_Spooky2","Cauldron Armor","锅釜怪盔甲"
"Content_Spooky2021/Decor/Text/SpookyFallEventLabels.csv/Claim_Reward_Button_Text","Claim Reward","领取奖励"
"Content_Spooky2021/Decor/Text/SpookyFallEventLabels.csv/Claim_Failed_Message","Claiming failed, try again","领取失败，请重试"
"Content_Spooky2021/Decor/Text/SpookyFallEventLabels.csv/Flavour_SlowBow_Spooky2","Crafted from the webs of mighty spiders, the Webbed Bow will get you out of any sticky situation.","蛛网弓由强韧的蛛网制作而成，助你摆脱一切胶着状况。"
"Content_Spooky2021/Decor/Text/SpookyFallEventLabels.csv/Flavour_SoulScythe_Spooky2","Don't ask what unnatural creature's bones were used to build this weapon. You don't want to know.","千万不要问这把武器是用什么非自然生物的骨头做的。你肯定不想知道。"
"Content_Spooky2021/Decor/Text/SpookyFallEventLabels.csv/Event_Rewards_Label","Event Rewards","活动奖励"
"Content_Spooky2021/Decor/Text/SpookyFallEventLabels.csv/PowerBow_Spooky2","Phantom Bow","幻翼弓"
